,0,1
508,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1005026.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1005026_mask.png
509,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1006026.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1006026_mask.png
510,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1007026.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1007026_mask.png
511,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1008026.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1008026_mask.png
512,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1009026.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1009026_mask.png
513,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1010026.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1010026_mask.png
514,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1011026.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1011026_mask.png
515,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1012026.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1012026_mask.png
516,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1013026.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1013026_mask.png
517,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1014026.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1014026_mask.png
518,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1015026.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1015026_mask.png
519,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1016026.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1016026_mask.png
520,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1017027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1017027_mask.png
521,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1018027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1018027_mask.png
522,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1019027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1019027_mask.png
523,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1020027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1020027_mask.png
524,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1021027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1021027_mask.png
525,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1022027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1022027_mask.png
526,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1023027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1023027_mask.png
527,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1024027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1024027_mask.png
528,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1025027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1025027_mask.png
529,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1026027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1026027_mask.png
530,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1027027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1027027_mask.png
531,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1028027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1028027_mask.png
532,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1029027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1029027_mask.png
533,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1030027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1030027_mask.png
534,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1031027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1031027_mask.png
535,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1032027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1032027_mask.png
536,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1033027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1033027_mask.png
537,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1034027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1034027_mask.png
538,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1035027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1035027_mask.png
539,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1036027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1036027_mask.png
540,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1037027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1037027_mask.png
541,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1038027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1038027_mask.png
542,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1039027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1039027_mask.png
543,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1040027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1040027_mask.png
544,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1041027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1041027_mask.png
545,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1042027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1042027_mask.png
546,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1043027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1043027_mask.png
547,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1044027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1044027_mask.png
548,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1045027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1045027_mask.png
549,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1046027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1046027_mask.png
550,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1047027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1047027_mask.png
551,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1048027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1048027_mask.png
552,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1049027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1049027_mask.png
553,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1050027.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1050027_mask.png
554,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1051028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1051028_mask.png
555,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1052028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1052028_mask.png
556,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1053028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1053028_mask.png
557,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1054028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1054028_mask.png
558,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1055028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1055028_mask.png
559,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1056028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1056028_mask.png
560,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1057028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1057028_mask.png
561,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1058028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1058028_mask.png
562,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1059028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1059028_mask.png
563,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1060028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1060028_mask.png
564,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1061028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1061028_mask.png
565,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1062028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1062028_mask.png
566,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1063028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1063028_mask.png
567,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1064028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1064028_mask.png
568,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1065028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1065028_mask.png
569,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1066028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1066028_mask.png
570,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1067028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1067028_mask.png
571,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1068028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1068028_mask.png
572,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1069028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1069028_mask.png
573,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1070028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1070028_mask.png
574,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1071028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1071028_mask.png
575,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1072028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1072028_mask.png
576,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1073028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1073028_mask.png
577,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1074028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1074028_mask.png
578,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1075028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1075028_mask.png
579,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1076028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1076028_mask.png
580,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1077028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1077028_mask.png
581,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1078028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1078028_mask.png
582,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1079028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1079028_mask.png
583,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1080028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1080028_mask.png
584,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1081028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1081028_mask.png
585,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1082028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1082028_mask.png
586,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1083028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1083028_mask.png
587,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1084028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1084028_mask.png
588,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1085028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1085028_mask.png
589,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1086028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1086028_mask.png
590,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1087029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1087029_mask.png
591,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1088029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1088029_mask.png
592,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1089029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1089029_mask.png
593,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1090029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1090029_mask.png
594,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1091029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1091029_mask.png
595,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1092029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1092029_mask.png
596,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1093029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1093029_mask.png
597,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1094029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1094029_mask.png
598,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1095029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1095029_mask.png
599,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1096029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1096029_mask.png
600,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1097029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1097029_mask.png
601,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1098029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1098029_mask.png
602,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1099029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1099029_mask.png
603,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1100154.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1100154_mask.png
604,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1101028.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1101028_mask.png
605,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1102029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1102029_mask.png
606,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1103029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1103029_mask.png
607,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1104029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1104029_mask.png
608,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1105029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1105029_mask.png
609,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1106029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1106029_mask.png
610,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1107029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1107029_mask.png
611,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1108029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1108029_mask.png
612,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1109029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1109029_mask.png
613,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1110029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1110029_mask.png
614,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1111029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1111029_mask.png
615,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1112029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1112029_mask.png
616,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1113029.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1113029_mask.png
617,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1114030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1114030_mask.png
618,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1115030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1115030_mask.png
619,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1116030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1116030_mask.png
620,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1117030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1117030_mask.png
621,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1118030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1118030_mask.png
622,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1119030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1119030_mask.png
623,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1120030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1120030_mask.png
624,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1121030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1121030_mask.png
625,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1122030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1122030_mask.png
626,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1123030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1123030_mask.png
627,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1124030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1124030_mask.png
628,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1125030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1125030_mask.png
629,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1126030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1126030_mask.png
630,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1127030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1127030_mask.png
631,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1128030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1128030_mask.png
632,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1129030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1129030_mask.png
633,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1130030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1130030_mask.png
634,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1131030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1131030_mask.png
635,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1132030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1132030_mask.png
636,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1133030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1133030_mask.png
637,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1134030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1134030_mask.png
638,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1135030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1135030_mask.png
639,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1136030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1136030_mask.png
640,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1137030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1137030_mask.png
641,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1138030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1138030_mask.png
642,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1139030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1139030_mask.png
643,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1140030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1140030_mask.png
644,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1141030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1141030_mask.png
645,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1142030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1142030_mask.png
646,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1143030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1143030_mask.png
647,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1144030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1144030_mask.png
648,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1145030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1145030_mask.png
649,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1146030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1146030_mask.png
650,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1147030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1147030_mask.png
651,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1148030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1148030_mask.png
652,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1149030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1149030_mask.png
653,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1150030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1150030_mask.png
654,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1151030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1151030_mask.png
655,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1152030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1152030_mask.png
656,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1153030.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1153030_mask.png
657,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1154031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1154031_mask.png
658,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1155031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1155031_mask.png
659,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1156031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1156031_mask.png
660,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1157031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1157031_mask.png
661,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1158031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1158031_mask.png
662,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1159031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1159031_mask.png
663,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1160031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1160031_mask.png
664,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1161031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1161031_mask.png
665,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1162031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1162031_mask.png
666,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1163031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1163031_mask.png
667,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1164031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1164031_mask.png
668,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1165031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1165031_mask.png
669,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1166031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1166031_mask.png
670,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1167031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1167031_mask.png
671,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1168031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1168031_mask.png
672,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1169031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1169031_mask.png
673,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1170031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1170031_mask.png
674,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1171031.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1171031_mask.png
675,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1172032.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1172032_mask.png
676,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1173032.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1173032_mask.png
677,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/images/1174032.png,/data/flahartyka/finetune-SAM/datasets/cervical-multilabel/masks/1174032_mask.png
