img_path,ground_truth_label
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0850164.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0851164.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0852164.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0853164.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0854164.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0855164.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0856164.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0857164.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0858164.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0859165.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0860165.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0861165.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0862165.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0863165.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0864165.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0865165.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0866165.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0867165.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0868165.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0869165.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0870165.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0871166.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0872166.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0873166.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0874166.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0875166.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0876166.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0877166.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0878166.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0879167.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0880169.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0881170.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0882170.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0883170.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0884170.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0885170.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0886171.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0887171.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0888172.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0889172.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0890172.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0891173.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0892173.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0893173.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0894174.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0895174.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0896176.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0897176.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0898177.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0899181.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0900020.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0901020.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0902020.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0903020.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0904020.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0905020.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0906020.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0907021.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0908021.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0909021.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0910021.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0911022.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0912022.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0913022.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0914022.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0915022.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0916022.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0917022.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0918022.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0919022.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0920023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0921023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0922023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0923023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0924023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0925023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0926023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0927023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0928023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0929023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0930023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0931023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0932023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0933023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0934023.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0935024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0936024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0937024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0938024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0939024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0940024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0941024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0942024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0943024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0944024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0945024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0946024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0947024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0948024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0949024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0950024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0951024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0952181.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0953182.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0954182.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0955182.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0956183.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0957024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0958024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0959024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0960024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0961024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0962024.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0963025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0964025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0965025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0966025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0967025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0968025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0969025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0970025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0971025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0972025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0973025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0974025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0975025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0976025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0977025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0978025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0979025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0980025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0981025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0982025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0983025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0984025.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0985026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0986026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0987026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0988026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0989026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0990026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0991026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0992026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0993026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0994026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0995026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0996026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0997026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0998026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/0999026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1000026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1001026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1002026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1003026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1004026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1005026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1006026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1007026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1008026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1009026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1010026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1011026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1012026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1013026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1014026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1015026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1016026.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1017027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1018027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1019027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1020027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1021027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1022027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1023027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1024027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1025027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1026027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1027027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1028027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1029027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1030027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1031027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1032027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1033027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1034027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1035027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1036027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1037027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1038027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1039027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1040027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1041027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1042027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1043027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1044027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1045027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1046027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1047027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1048027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1049027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1050027.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1051028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1052028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1053028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1054028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1055028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1056028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1057028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1058028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1059028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1060028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1061028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1062028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1063028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1064028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1065028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1066028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1067028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1068028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1069028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1070028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1071028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1072028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1073028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1074028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1075028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1076028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1077028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1078028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1079028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1080028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1081028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1082028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1083028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1084028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1085028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1086028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1087029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1088029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1089029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1090029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1091029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1092029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1093029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1094029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1095029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1096029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1097029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1098029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1099029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1100154.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1101028.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1102029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1103029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1104029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1105029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1106029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1107029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1108029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1109029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1110029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1111029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1112029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1113029.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1114030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1115030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1116030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1117030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1118030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1119030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1120030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1121030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1122030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1123030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1124030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1125030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1126030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1127030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1128030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1129030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1130030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1131030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1132030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1133030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1134030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1135030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1136030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1137030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1138030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1139030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1140030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1141030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1142030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1143030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1144030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1145030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1146030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1147030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1148030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1149030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1150030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1151030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1152030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1153030.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1154031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1155031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1156031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1157031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1158031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1159031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1160031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1161031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1162031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1163031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1164031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1165031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1166031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1167031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1168031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1169031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1170031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1171031.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1172032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1173032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1174032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1175032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1176032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1177032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1178032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1179032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1180032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1181032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1182032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1183032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1184032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1185032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1186032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1187032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1188032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1189032.png,0;1
/data/flahartyka/finetune-SAM/datasets/cervical-dataset/images/1190032.png,0;1
